NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,AtSymbol,TildeSymbol,NumUnderscore,NumPercent,NumQueryComponents,NumAmpersand,NumHash,NumNumericChars,NoHttps,RandomString,IpAddress,DomainInSubdomains,DomainInPaths,HttpsInHostname,HostnameLength,PathLength,QueryLength,DoubleSlashInPath,NumSensitiveWords,phishing
1,0,2,36,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,12,17,0,0,0,0
1,0,1,25,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,15,3,0,0,0,0
1,0,2,50,3,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,11,32,0,0,0,0
1,0,0,28,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,11,1,8,0,0,0
2,1,4,55,2,0,0,0,0,0,0,0,0,9,1,1,0,0,1,0,18,30,0,0,0,0
3,1,1,59,2,2,0,0,1,0,2,1,0,2,1,0,0,0,0,0,22,10,19,0,0,0
3,1,2,36,0,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,11,18,0,0,0,0
3,1,3,48,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,24,17,0,0,0,0
1,0,0,25,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,17,1,0,0,0,0
1,0,2,29,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,9,13,0,0,0,0
3,1,2,31,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,18,6,0,0,0,0
2,1,2,25,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,11,7,0,0,0,0
1,0,4,53,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11,35,0,0,0,0
3,1,4,58,0,0,0,0,0,0,1,0,0,8,1,1,0,0,0,0,17,24,9,0,0,0
4,1,1,55,0,0,0,0,2,0,1,0,0,7,1,0,0,0,1,0,16,18,13,0,0,0
3,1,2,34,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,21,6,0,0,0,0
3,1,2,32,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,18,7,0,0,0,0
3,1,3,46,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,14,25,0,0,0,0
2,1,2,28,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,14,7,0,0,0,0
3,1,2,36,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,23,6,0,0,0,0
1,0,3,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,12,0,0,0,0
2,0,1,40,0,0,0,0,1,0,1,0,0,3,1,0,0,0,0,0,11,14,7,0,0,0
1,0,2,37,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,21,9,0,0,0,0
2,1,2,39,0,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,19,13,0,0,0,0
1,0,3,59,2,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,16,36,0,0,0,0
1,0,2,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19,13,0,0,0,0
3,1,2,54,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,24,13,9,0,0,0
3,0,5,51,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,13,31,0,0,0,0
2,1,4,56,0,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,23,26,0,0,0,0
1,0,3,31,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,11,13,0,0,0,0
2,0,2,48,0,0,0,0,0,0,2,1,0,3,1,0,0,0,1,0,8,20,12,0,0,0
1,0,2,30,0,0,0,0,0,0,0,0,0,11,1,1,0,0,1,0,9,14,0,0,0,0
2,0,2,39,0,0,0,0,0,0,0,0,0,9,1,1,0,0,0,0,15,17,0,0,0,0
1,0,2,56,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,28,0,0,0,0
2,0,4,51,0,0,0,0,1,0,0,0,0,4,1,1,0,0,1,0,11,33,0,0,0,0
2,0,2,53,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,27,19,0,0,0,0
1,0,6,59,1,0,0,0,0,0,0,0,0,13,1,1,0,0,1,0,18,34,0,0,0,0
2,0,2,39,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,15,17,0,0,0,0
1,0,3,29,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,9,13,0,0,0,0
1,0,5,42,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,11,24,0,0,0,0
2,0,6,54,0,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,10,37,0,0,0,0
1,0,4,51,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,10,34,0,0,0,0
1,0,2,58,4,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,17,34,0,0,0,0
3,0,3,57,1,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,19,31,0,0,0,0
1,0,3,43,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20,16,0,0,0,0
2,0,2,49,0,0,0,0,2,0,0,0,0,8,1,1,0,0,0,0,17,25,0,0,0,0
1,0,3,40,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,15,18,0,0,0,0
1,0,2,43,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,20,9,6,0,0,0
1,0,3,49,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,14,28,0,0,0,0
2,1,3,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,12,0,0,0,0
2,1,3,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,11,0,0,0,0
1,0,2,45,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19,19,0,0,0,0
1,0,2,40,0,0,0,0,1,0,0,0,0,7,1,1,0,0,1,0,10,23,0,0,0,0
2,1,2,42,0,0,0,0,0,0,0,0,0,14,1,1,0,0,0,0,15,20,0,0,0,0
3,1,1,47,0,0,0,0,0,0,1,0,0,5,1,1,0,0,0,0,17,15,7,0,0,0
3,1,1,51,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,27,17,0,0,0,0
3,1,1,46,1,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,15,15,8,0,0,0
3,1,2,52,0,0,0,0,0,0,2,1,0,7,1,0,0,0,0,0,15,17,12,0,0,0
2,1,1,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,7,0,0,0,0
4,1,1,49,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,17,10,14,0,0,0
3,1,1,34,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,15,12,0,0,0,0
3,1,1,49,0,0,0,0,0,0,1,0,0,4,1,1,0,0,0,0,21,15,5,0,0,0
3,1,1,53,0,0,0,0,0,0,1,0,0,5,1,1,0,0,0,0,24,14,7,0,0,0
3,1,1,50,0,0,0,0,0,0,1,0,0,6,1,0,0,0,0,0,16,10,16,0,0,0
4,1,1,54,0,0,0,0,0,0,1,0,0,14,1,0,0,0,0,0,14,10,22,0,0,0
4,1,3,57,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,16,34,0,0,0,0
3,1,1,46,0,0,0,0,0,0,1,0,0,5,1,0,0,0,0,0,17,14,7,0,0,0
3,1,1,48,0,0,0,0,0,0,1,0,0,3,1,1,0,0,0,0,20,15,5,0,0,0
3,1,1,57,0,0,0,0,0,0,2,1,0,8,1,0,0,0,0,0,22,14,13,0,0,0
3,1,1,46,0,0,0,0,0,0,1,0,0,5,1,1,0,0,0,0,16,15,7,0,0,0
4,1,1,59,0,0,0,0,0,0,1,0,0,11,1,0,0,0,0,0,20,10,21,0,0,0
3,1,3,55,0,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,24,24,0,0,0,0
3,1,1,58,0,0,0,0,0,0,2,1,0,6,1,1,0,0,0,0,17,15,18,0,0,0
3,1,1,59,0,0,0,0,0,0,2,1,0,9,1,1,0,0,0,0,18,15,18,0,0,0
2,1,0,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,1,0,0,0,0
1,0,1,33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,13,0,0,0,0
1,0,1,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,3,0,0,0,0
1,0,3,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,12,0,0,0,0
3,1,2,53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,28,0,0,0,0
1,0,5,53,0,0,0,0,0,0,0,0,0,10,1,1,0,0,0,0,13,33,0,0,0,0
1,0,3,53,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,12,34,0,0,0,0
2,0,1,59,0,0,0,0,3,0,1,0,0,5,1,0,0,0,0,0,12,10,29,0,0,0
1,0,4,56,3,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,17,32,0,0,0,0
2,0,1,35,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,11,17,0,0,0,0
1,0,1,27,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,9,11,0,0,0,0
1,0,3,54,1,0,0,0,1,0,0,0,0,11,1,1,0,0,0,0,11,36,0,0,0,0
1,0,3,48,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,17,24,0,0,0,0
1,0,3,35,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,18,10,0,0,0,0
1,0,2,43,0,0,0,0,2,0,1,0,0,5,1,1,0,0,0,0,8,17,10,0,0,0
2,0,2,53,1,1,0,0,0,0,2,1,0,5,1,0,0,0,1,0,15,20,10,0,0,0
2,0,2,55,0,0,0,0,0,0,1,0,0,4,1,1,0,0,0,0,19,22,6,0,0,0
2,1,1,28,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,14,7,0,0,0,0
3,1,2,54,1,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,16,31,0,0,0,0
1,0,2,47,3,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,14,26,0,0,0,0
3,2,0,32,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,24,1,0,0,0,0
2,1,0,29,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,1,0,0,0,0
1,0,3,54,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,21,0,0,0,0
1,0,2,40,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,22,0,0,0,0
1,0,1,33,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,18,8,0,0,0,0
2,1,4,42,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,16,19,0,0,0,0
2,1,2,53,0,0,0,0,1,0,1,0,0,7,1,0,0,0,1,0,16,13,16,0,0,0
1,0,4,42,1,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,14,21,0,0,0,0
2,1,2,41,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,18,16,0,0,0,0
1,0,2,40,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,25,8,0,0,0,0
2,0,1,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20,10,0,0,0,0
1,0,3,46,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,21,0,0,0,0
2,0,2,54,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,10,18,18,0,0,0
1,0,1,53,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,26,8,11,0,0,0
2,0,1,45,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,10,28,0,0,0,0
1,0,3,50,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11,32,0,0,0,0
1,0,1,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,6,0,0,1,0
1,0,0,26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,1,0,0,0,0
1,0,3,30,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,12,11,0,0,0,0
1,0,4,40,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,11,17,4,0,0,0
1,0,3,26,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,10,9,0,0,0,0
2,0,1,33,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,14,12,0,0,0,0
2,1,3,35,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,17,11,0,0,0,0
2,1,1,34,1,0,0,0,0,0,0,0,0,12,1,1,0,0,0,0,12,15,0,0,0,0
1,0,3,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,15,0,0,0,0
1,0,3,58,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,15,36,0,0,0,0
2,0,1,58,0,0,0,0,0,0,1,0,0,7,1,1,0,0,1,0,25,11,14,0,0,0
1,0,3,38,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,21,10,0,0,0,0
1,0,5,58,1,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,23,28,0,0,0,0
2,0,2,45,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,8,30,0,0,0,0
1,0,0,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,1,0,0,0,0
1,0,3,55,2,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,16,32,0,0,0,0
1,0,5,39,0,0,0,0,0,0,0,0,0,7,1,1,0,0,1,0,16,16,0,0,0,0
3,0,3,54,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,18,29,0,0,0,0
1,0,2,43,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,22,14,0,0,0,0
4,1,1,54,0,0,0,0,0,0,1,0,0,7,1,0,0,0,0,0,17,19,10,0,0,0
1,0,3,56,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,20,29,0,0,0,0
1,0,3,35,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,15,13,0,0,0,0
2,0,3,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,12,0,0,0,0
1,0,3,38,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,17,0,0,0,0
2,0,1,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11,23,0,0,0,0
1,0,3,55,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,13,35,0,0,0,0
2,0,3,52,2,1,0,0,0,0,0,0,0,12,1,1,0,0,0,0,14,31,0,0,0,0
1,0,4,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13,16,0,0,0,0
1,0,3,50,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,10,33,0,0,0,0
1,0,2,44,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,21,0,0,0,0
2,1,2,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,10,0,0,0,0
1,0,2,26,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,12,7,0,0,0,0
1,0,6,59,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,15,37,0,0,0,0
1,0,2,42,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,14,21,0,0,0,0
1,0,5,57,1,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,18,32,0,0,0,0
1,0,2,32,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,17,0,0,0,0
1,0,1,26,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,10,9,0,0,0,0
1,0,2,31,0,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,11,13,0,0,0,0
2,0,2,32,0,0,0,0,1,0,0,0,0,5,1,1,0,0,1,0,7,18,0,0,0,0
2,1,2,47,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,18,0,0,0,0
3,1,1,50,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21,22,0,0,0,0
1,0,3,48,2,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,11,30,0,0,0,0
2,0,1,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,17,0,0,0,0
1,0,1,37,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,16,0,0,0,0
2,0,2,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11,9,0,0,0,0
1,0,2,46,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,21,6,11,0,0,0
1,0,4,52,3,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,13,32,0,0,0,0
2,0,1,54,0,0,0,0,2,0,0,0,0,0,1,1,0,0,1,0,22,25,0,0,0,0
1,0,2,52,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,9,8,27,0,0,0
1,0,4,35,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,16,12,0,0,0,0
1,0,3,50,0,0,0,0,2,0,0,0,0,2,1,1,0,0,1,0,10,33,0,0,0,0
2,0,1,41,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,22,0,0,0,0
1,0,3,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,9,0,0,0,0
1,0,2,29,0,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,12,10,0,0,0,0
3,1,3,54,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,29,0,0,0,0
2,1,2,43,0,0,0,0,0,0,2,1,0,0,1,0,0,0,1,0,14,6,15,0,0,0
2,1,2,55,5,0,0,0,0,0,0,0,0,7,1,1,0,0,1,0,16,32,0,0,0,0
2,0,1,57,0,0,0,0,0,0,3,2,0,6,1,0,0,0,0,0,9,13,27,0,0,0
1,0,3,41,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12,22,0,0,0,0
1,0,5,38,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,16,15,0,0,0,0
1,0,3,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,12,0,0,0,0
3,0,1,39,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,11,21,0,0,0,0
2,1,1,41,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,23,11,0,0,0,0
1,0,2,58,2,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,22,29,0,0,0,0
2,1,0,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,1,0,0,0,0
1,0,5,40,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,10,23,0,0,0,0
1,0,4,37,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,18,12,0,0,0,0
1,0,2,52,0,0,0,0,0,0,2,1,0,3,1,0,0,0,0,0,13,10,21,0,0,0
2,0,1,45,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,19,19,0,0,0,0
2,0,1,51,0,0,0,0,1,0,2,1,0,4,1,0,0,0,0,0,10,10,23,0,0,0
2,1,2,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,5,0,0,0,0
2,0,3,56,2,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,16,33,0,0,0,0
1,0,2,37,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13,17,0,0,0,0
1,0,4,43,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13,23,0,0,0,0
1,0,2,32,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,17,0,0,0,0
1,0,2,57,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,20,6,23,0,0,0
1,0,2,37,0,0,0,0,0,1,1,0,0,8,1,1,0,0,0,0,8,11,10,0,0,0
1,0,3,31,0,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,8,16,0,0,0,0
1,0,3,33,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,8,18,0,0,0,0
1,0,3,30,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,8,15,0,0,0,0
1,0,2,48,4,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,8,33,0,0,0,0
1,0,6,51,1,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,9,35,0,0,0,0
2,0,2,39,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,16,16,0,0,0,0
2,0,1,51,0,0,0,0,0,0,2,1,0,2,1,0,0,0,0,0,16,10,17,0,0,0
2,0,0,27,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,1,0,0,0,0
1,0,0,25,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,17,1,0,0,0,0
1,0,2,50,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18,25,0,0,0,0
1,0,3,30,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,14,9,0,0,0,0
3,1,1,41,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,19,15,0,0,0,0
2,0,2,33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,17,0,0,0,0
1,0,3,39,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,8,8,15,0,0,0
3,2,0,33,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,25,1,0,0,0,0
1,0,2,44,3,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,12,25,0,0,0,0
1,0,4,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,24,0,0,2,0
1,0,2,40,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,11,15,6,0,0,0
1,0,2,45,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,23,0,0,0,0
3,2,1,36,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,21,8,0,0,0,0
1,0,3,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,16,0,0,0,0
1,0,2,54,3,0,0,0,0,0,0,0,0,12,1,1,0,0,0,0,19,28,0,0,0,0
1,0,1,45,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,25,13,0,0,0,0
1,0,2,54,3,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,17,30,0,0,0,0
1,0,0,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,1,0,0,0,0
1,0,3,33,0,0,0,0,1,0,0,0,0,2,1,0,0,0,1,0,6,20,0,0,0,0
1,0,5,40,0,0,0,0,0,0,0,0,0,7,1,1,0,0,1,0,16,17,0,0,0,0
3,1,1,43,0,0,0,0,0,0,1,0,0,4,1,0,0,0,1,0,18,9,8,0,0,0
2,1,0,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30,1,0,0,0,0
2,1,0,53,1,1,0,0,0,0,2,1,0,2,1,0,0,0,0,0,25,1,19,0,0,0
1,0,4,40,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,21,12,0,0,0,0
2,1,2,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,11,0,0,0,0
2,0,2,48,0,0,0,0,0,0,1,0,0,5,1,0,0,0,1,0,21,11,8,0,0,0
1,0,4,50,3,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,16,27,0,0,0,0
2,1,3,35,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,20,8,0,0,0,0
2,0,2,47,0,0,0,0,0,0,1,0,0,2,1,0,0,0,1,0,15,20,4,0,0,0
1,0,0,54,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,17,1,28,0,0,0
1,0,0,36,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,11,1,16,0,0,0
2,1,1,50,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,23,20,0,0,0,0
1,0,4,51,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14,30,0,0,0,0
1,0,4,51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,24,0,0,0,0
1,0,2,44,3,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,17,20,0,0,0,0
2,1,0,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,1,0,0,0,0
3,2,2,34,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,17,10,0,0,0,0
1,0,1,26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13,6,0,0,0,0
1,0,5,46,2,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,11,28,0,0,0,0
1,0,3,42,0,0,0,0,0,0,0,0,0,5,1,1,0,0,1,0,15,20,0,0,0,0
2,0,5,54,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,8,39,0,0,0,0
2,1,2,39,0,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,16,16,0,0,0,0
3,1,3,50,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20,23,0,0,0,0
4,1,1,41,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,24,10,0,0,0,0
2,0,3,36,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,15,14,0,0,0,0
1,0,0,50,0,0,0,0,0,0,2,1,0,15,1,0,0,0,0,0,15,1,26,0,0,0
1,0,1,49,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,28,0,0,0,0
2,1,0,43,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,35,1,0,0,0,0
2,0,1,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,10,0,0,0,0
1,0,5,42,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,15,20,0,0,0,0
2,0,1,45,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,19,19,0,0,0,0
1,0,0,33,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,15,1,9,0,0,0
2,1,3,38,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,19,12,0,0,0,0
1,0,2,49,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,17,25,0,0,0,0
1,0,3,40,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,19,0,0,0,0
2,0,2,56,0,0,0,0,1,0,1,0,0,5,1,0,0,0,1,0,17,17,14,0,0,0
1,0,5,55,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,11,37,0,0,0,0
2,0,1,53,0,0,0,0,0,0,3,2,0,7,1,0,0,0,0,0,13,17,15,0,0,0
2,0,0,32,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,24,1,0,0,0,0
1,0,2,32,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,14,11,0,0,0,0
2,1,4,50,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,16,27,0,0,0,0
1,0,3,45,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,23,0,0,0,0
3,0,2,54,0,0,1,0,0,0,0,0,0,5,1,1,0,0,1,0,13,34,0,0,0,0
2,1,2,50,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,25,18,0,0,0,0
3,1,1,45,0,0,0,0,0,0,1,0,0,4,1,1,0,0,0,0,14,15,8,0,0,0
1,0,4,51,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,11,33,0,0,0,0
1,0,4,36,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,9,20,0,0,0,0
1,0,4,35,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,16,12,0,0,0,0
1,0,2,28,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,11,0,0,0,0
2,0,1,36,0,0,0,0,0,0,0,0,0,10,1,1,0,0,0,0,9,20,0,0,0,0
1,0,3,49,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13,29,0,0,0,0
